ASIN,标题,内容,内容评价-翻译,VP评论,Vine Voice评论,型号,星级,赞同数,图片数量,图片地址,是否有视频,视频地址,评论链接,评论人,头像地址,所属国家,评论人主页,红人计划链接,评论时间,解放双手场景的问题标签（跟解放双手相关）,产品问题标签,问题类型标签,使用场景标签,用户属性,情绪标签库,需求维度标签库
B00AAZU33E,"A few issues, but overall does what it should.","This is a decent little attachment, but it does have some issues.

The suction cup part is quite strong, but does appear to have a few issues with water, despite being a 'shower' mount.

The wing nut has to be tightened down considerably before it is tight enough. In itself not a problem except that it will appear stable until you start thrusting, and then the angle will change.

There is a lot of loss of the toy's suction, this seems to be mostly averted by blocking the small slot visible in the picture above.","这是一个不错的小配件，但确实存在一些问题。

吸盘部分相当牢固，但尽管是“淋浴”支架，在遇水时似乎还是有一些问题。

蝶形螺母必须拧得很紧才能足够牢固。这本身不是问题，只是在你开始使用之前它看起来很稳定，一旦开始使用，角度就会发生变化。

玩具的吸力损失很大，通过堵住上图中可见的小槽，这一问题似乎基本可以避免。",Y,,,3,6,,,,,https://www.amazon.com/gp/customer-reviews/R1NXCW5K5KBKAD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,D,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AHHVA6ZMM64XLFX3B43SBJV5I2SQ,,2014-06-06,"是否提到解放双手场景：是, 与解放双手相关的问题：吸附效果差","吸附不稳定（从墙面/表面脱落）, 吸盘吸附力不足, 角度调节无法锁定",体验型问题（使用后暴露）,"28.淋浴环境, 36.潮湿使用环境",无法判定,轻微不满,安全性需求（材质安全、产品稳固）
B0B5N2Y4T7,"Seems dangerous, but works well","Works great, but don't think it's made with quality materials-- in fact they might be dangerous. This is actually the second one I've bought. I thought I messed up the first one by putting oil in it, so I bought another to see. Followed. Instructions and washed it before and after use, but the same thing happened. It left some kind of chemical on my skin, which you cannot get off with soap and water. You're left with a scale and brittle penis-- it even may have given me vitiliago. I waited a few days before jumping to the conclusion, but I seriously but I think this product is unsafe",效果很好，但别以为它是用优质材料做的——事实上它们可能很危险。这其实是我买的第二个了。我以为第一个是因为我加了油才弄坏的，所以又买了一个试试。我按照说明在使用前后都清洗了，但还是发生了同样的事情。它在我皮肤上留下了某种化学物质，用肥皂和水都洗不掉。结果就是阴茎出现鳞屑而且变得脆弱——它甚至可能让我得了白癜风。我等了几天才下结论，但我真的认为这个产品不安全。,Y,,Color: Transparent Blue,1,2,,,,,https://www.amazon.com/gp/customer-reviews/RI4EOXTJEL8B4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Dustin,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AFFVDAMXKVFTIAR66EQC5NKLU5RA,,2026-03-14,"是否提到解放双手场景：否, 与解放双手相关的问题：无","产品质量差/易损坏, 材质不环保/有安全隐患",体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,"多次使用, 自用",非常不满,安全性需求（材质安全、产品稳固）
B0B5N2Y4T7,Not safe and too soft,"Material is too soft, small amounts of preasure will flatten any ridges, it stretches horribly too and has no structure.
It also smells very chemically, i wouldnt get with anyone for awhile after use as i don't belive this material is safe. Your skin will stink just touching it. Washing it makes it worse and i got a headache pretty quick. Be safe and get something else.",材料太软，轻微按压就会使任何凸起变平，而且拉伸性极差，毫无结构可言。它还有很重的化学气味，我认为这种材料不安全，使用后很长一段时间都不应该和任何人接触。仅仅是触摸它，你的皮肤就会散发臭味。清洗后情况更糟，我很快就头痛了。为了安全起见，还是选择其他产品吧。,Y,,Color: Transparent Blue,1,2,,,,,https://www.amazon.com/gp/customer-reviews/R22P49ENRQIP2H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,ThePanda,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AGHPIXMTVACWF7WG7FRAWD5B5BDQ,,2026-03-01,"是否提到解放双手场景：否, 与解放双手相关的问题：无","产品质量差/易损坏, 材质廉价/塑料感强, 材质存在异味, 材质不环保/有安全隐患",体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,无法判定,非常不满,安全性需求（材质安全、产品稳固）
B0B5N2Y4T7,Too Much Texture,"Way too many bumps the entire way. It is very tight and has so much texture that it doesn't feel like anything natural. No human holes feel like that. It does work, and the ending is great. Just wish it was smoother and looser.",全程有太多凸起。它非常紧，纹理很多，感觉一点也不自然。没有人类的孔洞会是那种感觉。它确实有用，结局很棒。只希望它能更顺滑、更宽松一些。,Y,,Color: Transparent Blue,3,0,,,,,https://www.amazon.com/gp/customer-reviews/R372W76URITQ8A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,MrParadise,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AFEUAFMZ2ZQRPXZVBQ7IWRLKFNRQ,,2026-02-18,"是否提到解放双手场景：否, 与解放双手相关的问题：无",尺寸不合适（太小/太大/太紧/太松）,体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,无法判定,轻微不满,无法判定
B0B5N2Y4T7,They need bigger sizes lol,It’s too tight for me unfortunately. My previous one worked better i think they made them smaller.,不幸的是，对我来说太紧了。我之前那个更好用，我觉得他们把尺寸做小了。,Y,,Color: Transparent Blue,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R205NZG7HH1G83/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Juan,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AHXFDFIF2QIP6MIF4RH7Y2KW3CYA,,2026-01-08,"是否提到解放双手场景：否, 与解放双手相关的问题：无",尺寸不合适（太小/太大/太紧/太松）,体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,"多次使用, 自用",非常不满,
B0B5N2Y4T7,Always Sticky & extremely loud,This item is terrible first off. It’s sticky no matter what you do. It’s sticky second off. It’s louder than loud. It is obnoxiously loud the finger holes are a joke.,首先，这个东西太糟糕了。不管你怎么做，它都黏糊糊的。其次，它还是黏糊糊的。它的声音超级大。大得让人讨厌，指孔设计就是个笑话。,Y,,Color: Transparent Blue,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R2BEQRMWHJ427O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Polaroid White,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AGLZX2PJM3NCQMIS7XVQ5OIHFIXQ,,2025-12-06,"是否提到解放双手场景：否, 与解放双手相关的问题：无","材质廉价/塑料感强, 噪音过大",体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,无法判定,非常不满,无法判定
B0F9KKG717,Buyer beware,"Hand ring came torn, inside had a tear before first use, first use and the things fully broke.

Bad bad buy.",手环寄来时就是破的，没用过里面就有个裂口，第一次用就彻底坏了。非常糟糕的购买。,Y,,Color: White,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R31NRWC4ZHKCIP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Justin Laraon,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AE25F2IJD4IH4CTIJJWEWLBUKRUA,,2025-11-24,"是否提到解放双手场景：否, 与解放双手相关的问题：无","产品质量差/易损坏, 产品易断裂/开裂",预期型问题（使用前可预知）,无法判定（评价中未提及使用场景）,"首次使用, 自用",非常不满,"安全性需求（材质安全、产品稳固）, 性价比需求（价格合理、物有所值）"
B0B5N2Y4T7,Don't bother 👎,"Complete waste of $$
Unless you are of a small build, it doesn't work well.... For well endowed over 6' pretty useless","完全是浪费钱
除非你体型娇小，否则它效果不好……对于身高超过6英尺、身材丰满的人来说，相当没用",Y,,Color: Transparent Blue,2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1V9NEWQKQYU83/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Spyder Dan,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AGKMQZKIJVL54YRGLJDABEV5ZAGA,,2025-09-22,"是否提到解放双手场景：否, 与解放双手相关的问题：无","价格偏高/性价比低, 尺寸不合适（太小/太大/太紧/太松）",体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,无法判定,非常不满,性价比需求（价格合理、物有所值）
B0B5N2Y4T7,Shipped fast but way to small opening.,"Well made, BUT way two small for my little buddy. Opening is 1/2"" wide.",做工不错，但对我的小家伙来说太小了。开口宽度为1/2英寸。,Y,,Color: Transparent Blue,2,0,,,,,https://www.amazon.com/gp/customer-reviews/R3522FZQYSNQV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Doug,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AHFSX36I4IRLFOBPTZSBLUD3YHHQ,,2025-09-08,"是否提到解放双手场景：否, 与解放双手相关的问题：无",尺寸不合适（太小/太大/太紧/太松）,预期型问题（使用前可预知）,无法判定（评价中未提及使用场景）,自用,轻微不满,无法判定
B0B5N2Y4T7,Cheaply made product,"After rinsing off with water and before even using it, the product cracked/spilt. Seems to be cheaply made and not worth using.",用水冲洗后甚至还没使用，产品就裂开/漏了。看起来做工廉价，不值得使用。,Y,,Color: Transparent Blue,1,0,2,"https://m.media-amazon.com/images/I/61ZDImljmHL._SY200.jpg
https://m.media-amazon.com/images/I/610sjYWSCRL._SY200.jpg",,,https://www.amazon.com/gp/customer-reviews/R1G3900OLLSR4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,David B,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AHC3JLLL6T6ZQEH5DEDE3U2GRBNQ,,2025-09-05,"是否提到解放双手场景：否, 与解放双手相关的问题：无","产品质量差/易损坏, 产品易断裂/开裂, 材质廉价/塑料感强",预期型问题（使用前可预知）,36.潮湿使用环境,首次使用,非常不满,"安全性需求（材质安全、产品稳固）, 性价比需求（价格合理、物有所值）"
B0F9KKG717,Not satisfied with the product,This arrived and was sticky when I opened the package. Im not gonna use it. I wasted my money.,这个东西到了，我打开包装的时候是黏糊糊的。我不会用它的。我浪费钱了。,Y,,Color: White,1,0,,,,,https://www.amazon.com/gp/customer-reviews/RUUBNPUVPLZZS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Patrick garrett,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AGM3OZIUBUDS3DCL223IFXXIBJIA,,2025-08-28,"是否提到解放双手场景：否, 与解放双手相关的问题：无",产品质量差/易损坏,预期型问题（使用前可预知）,无法判定（评价中未提及使用场景）,无法判定,非常不满,性价比需求（价格合理、物有所值）
B0B5N2Y4T7,No no no,Not worth the money. Didn't really work well with my silicone lube. The fit was not comfortable and not even close to any satisfaction. The material it was made from so felt super cheap. Landed up throwing it the trash.,不值这个钱。它和我的硅胶润滑剂不太兼容。佩戴起来不舒服，也完全无法带来任何满足感。制作它的材料感觉非常廉价。最后我把它扔进了垃圾桶。,Y,,Color: Transparent Blue,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R6ZTWT8MZN1QF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Scott H,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AHT2XUSWYIFI33HB3FKXN67TZKXQ,,2025-08-04,"是否提到解放双手场景：否, 与解放双手相关的问题：无","与飞机杯/配件不兼容, 材质廉价/塑料感强, 价格偏高/性价比低",体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,"自用, 无法判定",非常不满,"适配性需求（与配件匹配）, 性价比需求（价格合理、物有所值）, 舒适性需求（尺寸合适、体验舒适）"
B0B5N2Y4T7,Terrible chemical odor and sticky surface,"dont buy it, the material has very strong chemical odor! Terrible quality",不要买，这材料有非常强烈的化学气味！质量太差了,Y,,Color: Transparent Blue,1,0,1,https://m.media-amazon.com/images/I/61DpRGg+wuL._SY200.jpg,,,https://www.amazon.com/gp/customer-reviews/R3JKWME7UYPFFV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Golden King,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AFA3IDIGVWEES677YFYAFOCKAMZA,,2025-07-30,"是否提到解放双手场景：否, 与解放双手相关的问题：无","产品质量差/易损坏, 材质存在异味",预期型问题（使用前可预知）,无法判定（评价中未提及使用场景）,无法判定,非常不满,安全性需求（材质安全、产品稳固）
B0B5N2Y4T7,Waist of money,I have tried multiple different lubes and it just does not feel any kind of real. It is obvious how fake it feels that there is no pleasure and I just prefer to use my hand.,我试过多种不同的润滑剂，但感觉一点都不真实。那种虚假感很明显，没有任何快感，我还是更喜欢用手。,Y,,Color: Transparent Blue,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R2R5S6EW7GFQEC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Not made for taller men,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AEEFPYJWPWCLMJUHRQBTQFYBD3WA,,2025-07-29,"是否提到解放双手场景：否, 与解放双手相关的问题：无",其他问题（产品无关或无法归类）,体验型问题（使用后暴露）,无法判定（评价中未提及使用场景）,"多次使用, 自用",非常不满,无法判定
B0B5N2Y4T7,My bad,I wrote a bad review but then I read the directions. Hold power switch 3 seconds. Still haven’t actually used it yet though. Seems promising though,我写了一条差评，但后来我看了说明书。按住电源开关3秒。不过我还没真正用过它。但看起来很有前途。,Y,,Color: Transparent Blue,3,0,,,,,https://www.amazon.com/gp/customer-reviews/R3FG6NIZN0PJF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Algopat,https://m.media-amazon.com/images/S/amazon-avatars-global/default.png,US,https://www.amazon.com/gp/profile/amzn1.account.AGLELPVNHMI5VBPPSYRIXWEAS5ZA,,2025-07-26,"是否提到解放双手场景：否, 与解放双手相关的问题：无",无法判定,无法判定,无法判定（评价中未提及使用场景）,"新手用户, 首次使用",轻微不满,信息透明需求（产品信息完整、说明清晰）
